Feature.ID	Confidence	Taxon_01	Taxon_02	Taxon_03	Taxon_04	Taxon_05	Taxon_06	Taxon_07	Taxon_08	Taxon_09	Taxon_10	Taxon_11	Taxon_12	Taxon_13	Taxon_14	Taxon_15	Taxon_16	Taxon_17	Taxon_18	Taxon_19	Taxon_20	Taxon_21	Taxon_22	Taxon_23	Environment	Kingdom	Phylum	Class	Order	Family	Genus	Species
SHSK.15	0.96054740046696	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Aphelenchoidea	D_20__Aphelenchidae	D_21__Aphelenchus	D_22__Aphelenchus avenae	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Aphelenchidae	D_5__Aphelenchus	D_6__Aphelenchus sp.1
SHSK.151	0.978464927732547	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Aphelenchoidea	D_20__Aphelenchidae	D_21__Paraphelenchus	D_22__Paraphelenchus sp.	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Aphelenchidae	D_5__Paraphelenchus	D_6__Paraphelenchus sp.
SHSK.16	0.99373409838731	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Acrobeloides	D_6__Acrobeloides sp.1
SHSK.166	0.985154987822739	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Dorylaimia	D_16__Dorylaimida	D_17__Dorylaimina	D_18__Dorylaimina_infraorder	NA	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Enoplea	D_3__Dorylaimida	D_4__Aporcelaimidae	D_5__Aporcella	D_6__Aporcella sp.
SHSK.17	0.999999956121685	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Plectida	D_17__Plectina	D_18__Plectida_infraorder	D_19__Plectoidea	D_20__Plectidae	D_21__Plectus	D_22__Plectus sp.	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Araeolaimida	D_4__Plectidae	D_5__Plectus	D_6__Plectus sp.1
SHSK.176	0.888466176689805	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Cervidellus	D_6__Cervidellus sp.3
SHSK.212	0.921402829831998	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	NA	NA	NA	NA	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Enoplea	D_3__Enoplia	D_4__Trischistomatidae	D_5__Tripylina	D_6__Tripylina sp.
SHSK.213	0.812088228105666	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Tylenchoidea	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Anguinidae	D_5__Ditylenchus	D_6__Ditylenchus
SHSK.215	0.973456788556128	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Chiloplacus	D_6__Chiloplacus sp.2
SHSK.224	0.999405270264897	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Tylenchoidea	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Dolichodoridae	D_5__Tylenchorhynchus	D_6__Tylenchorhynchus sp.
SHSK.227	0.814601274082312	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	D_21__Pseudacrobeles	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Cervidellus	D_6__Cervidellus sp.1
SHSK.228	0.825123363329393	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	D_21__Acrobeloides	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__	D_6__
SHSK.229	0.814601274082312	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	D_21__Pseudacrobeles	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Cervidellus	D_6__Cervidellus sp.1
SHSK.237	0.999998585199522	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	NA	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Anguinidae	D_5__Ditylenchus	D_6__Ditylenchus
SHSK.239	0.999176877306285	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Plectida	D_17__Plectina	D_18__Plectida_infraorder	D_19__Plectoidea	D_20__Plectidae	D_21__Plectus	D_22__Plectus sp.	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Araeolaimida	D_4__Plectidae	D_5__Tylocephalus	D_6__Tylocephalus sp.
SHSK.240	0.825123363329393	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	D_21__Acrobeloides	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Heterocephalobellus	D_6__Heterocephalobellus sp.
SHSK.241	0.999995027217495	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	NA	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Anguinidae	D_5__Ditylenchus	D_6__Ditylenchus
SHSK.253	0.811539570384482	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Dorylaimia	D_16__Dorylaimida	D_17__Dorylaimina	D_18__Dorylaimina_infraorder	D_19__Dorylaimoidea	D_20__Qudsianematidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Enoplea	D_3__Dorylaimida	D_4__Aporcelaimidae	D_5__Aporcelaimellus	D_6__Aporcelaimellus sp.1
SHSK.256	0.997660550770766	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Rhabditina	D_18__Rhabditomorpha	D_19__Rhabditoidea	D_20__Rhabditidae	D_21__Mesorhabditis	D_22__Mesorhabditis sp.	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Rhabditidae	D_5__Mesorhabditis	D_6__Mesorhabditis sp.
SHSK.264	0.965619327461584	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Panagrolaimomorpha	D_19__Panagrolaimoidea	D_20__Panagrolaimidae	D_21__Panagrolaimus	D_22__Panagrolaimus detritophagus	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Panagrolaimidae	D_5__Panagrolaimus	D_5__Panagrolaimus sp.
SHSK.265	0.978220646202434	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Acrobeles	D_6__Acrobeles sp.2
SHSK.267	0.855309375243485	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Tylenchoidea	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Anguinidae	D_5__Subanguina	D_6__Subanguina sp.
SHSK.269	0.99373409838731	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Acrobeloides	D_6__Acrobeloides sp.1
SHSK.27	0.977659724358261	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Cervidellus	D_6__Cervidellus sp.3
SHSK.270	0.965619327461584	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Panagrolaimomorpha	D_19__Panagrolaimoidea	D_20__Panagrolaimidae	D_21__Panagrolaimus	D_22__Panagrolaimus detritophagus	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Panagrolaimidae	D_5__Panagrolaimus	D_5__Panagrolaimus sp.
SHSK.271	0.999994965139449	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Plectida	D_17__Plectina	D_18__Plectida_infraorder	D_19__Plectoidea	D_20__Plectidae	D_21__Plectus	D_22__Plectus sp.	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Araeolaimida	D_4__Plectidae	D_5__Plectus	D_6__Plectus sp.1
SHSK.273	0.961958338410022	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Acrobeles	D_6__Acrobeles sp.2
SHSK.279	0.999176877306285	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Plectida	D_17__Plectina	D_18__Plectida_infraorder	D_19__Plectoidea	D_20__Plectidae	D_21__Plectus	D_22__Plectus sp.	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Araeolaimida	D_4__Plectidae	D_5__Tylocephalus	D_6__Tylocephalus sp.
SHSK.286	0.961958338410022	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Acrobeles	D_6__Acrobeles sp.2
SHSK.289	0.861408322312884	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Dorylaimia	D_16__Dorylaimida	D_17__Dorylaimina	D_18__Dorylaimina_infraorder	D_19__Tylencholaimoidea	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Enoplea	D_3__Dorylaimida	D_4__Leptonchidae	D_5__Proleptonchus	D_6__Proleptonchus sp.
SHSK.291	0.99373409838731	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Acrobeloides	D_6__Acrobeloides sp.1
SHSK.294	0.853576136210813	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Tylenchoidea	D_20__Tylenchidae	D_21__Tylenchus	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Tylenchidae	D_5__Tylenchus	D_6__Tylenchus sp.
SHSK.297	0.979461928335191	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Dorylaimia	D_16__Dorylaimida	D_17__Dorylaimina	D_18__Dorylaimina_infraorder	NA	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Enoplea	D_3__Dorylaimida	D_4__Aporcelaimidae	D_5__Aporcelaimellus	D_6__Aporcelaimellus sp.2
SHSK.298	0.987187525834043	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Dorylaimia	D_16__Dorylaimida	D_17__Dorylaimina	D_18__Dorylaimina_infraorder	NA	NA	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Enoplea	D_3__Dorylaimida	D_4__Aporcelaimidae	D_5__Aporcella	D_6__Aporcella sp.
SHSK.299	0.853576136210813	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Tylenchoidea	D_20__Tylenchidae	D_21__Tylenchus	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Tylenchidae	D_5__Tylenchus	D_6__Tylenchus sp.
SHSK.304	0.96054740046696	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Aphelenchoidea	D_20__Aphelenchidae	D_21__Aphelenchus	D_22__Aphelenchus avenae	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Aphelenchidae	D_5__Aphelenchus	D_6__Aphelenchus sp.1
SHSK.310	0.961958338410022	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Cephalobomorpha	D_19__Cephaloboidea	D_20__Cephalobidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Rhabditida	D_4__Cephalobidae	D_5__Acrobeles	D_6__Acrobeles sp.4
SHSK.317	0.999996875568193	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Dorylaimia	D_16__Dorylaimida	D_17__Nygolaimina	D_18__Nygolaimina_infraorder	D_19__Nygolaimoidea	D_20__Nygolaimidae	D_21__Nygolaimus	D_22__Nygolaimus parvus	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Enoplea	D_3__Dorylaimida	D_4__Nygolaimidae	D_5__Nygolaimus	D_6__Nygolaimus sp.
SHSK.330	0.956859171223744	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Aphelenchoidea	D_20__Aphelenchidae	D_21__Aphelenchus	D_22__Aphelenchus avenae	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Aphelenchidae	D_5__Aphelenchus	D_6__Aphelenchus sp.1
SHSK.332	0.949744805609823	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCPclade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadoria	D_16__Rhabditida	D_17__Tylenchina	D_18__Tylenchomorpha	D_19__Tylenchoidea	D_20__Tylenchidae	NA	NA	Terrestrial	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	D_3__Tylenchida	D_4__Tylenchidae	D_5__Filenchus	D_6__Filenchus sp.1
